"Electricity statistics (MW/GWh) by Country/area, Technology, Data Type, Grid connection and Year"

"Country/area","Technology","Data Type","Grid connection","Year",Electricity statistics (MW/GWh)
"Honduras","Solar thermal energy","Electricity Installed Capacity (MW)","All","2020",-
"Honduras","Solar thermal energy","Electricity Installed Capacity (MW)","On-grid","2020",-
"Honduras","Solar thermal energy","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Honduras","Onshore wind energy","Electricity Generation (GWh)","All","2020",710.62
"Honduras","Onshore wind energy","Electricity Generation (GWh)","On-grid","2020",707.20
"Honduras","Onshore wind energy","Electricity Generation (GWh)","Off-grid","2020",3.42
"Honduras","Onshore wind energy","Electricity Installed Capacity (MW)","All","2020",238.90
"Honduras","Onshore wind energy","Electricity Installed Capacity (MW)","On-grid","2020",235.00
"Honduras","Onshore wind energy","Electricity Installed Capacity (MW)","Off-grid","2020",3.90
"Honduras","Offshore wind energy","Electricity Generation (GWh)","All","2020",-
"Honduras","Offshore wind energy","Electricity Generation (GWh)","On-grid","2020",-
"Honduras","Offshore wind energy","Electricity Generation (GWh)","Off-grid","2020",-
"Honduras","Offshore wind energy","Electricity Installed Capacity (MW)","All","2020",-
"Honduras","Offshore wind energy","Electricity Installed Capacity (MW)","On-grid","2020",-
"Honduras","Offshore wind energy","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Honduras","Renewable hydropower","Electricity Generation (GWh)","All","2020",2697.03
"Honduras","Renewable hydropower","Electricity Generation (GWh)","On-grid","2020",2685.42
"Honduras","Renewable hydropower","Electricity Generation (GWh)","Off-grid","2020",11.62
"Honduras","Renewable hydropower","Electricity Installed Capacity (MW)","All","2020",837.53
"Honduras","Renewable hydropower","Electricity Installed Capacity (MW)","On-grid","2020",830.90
"Honduras","Renewable hydropower","Electricity Installed Capacity (MW)","Off-grid","2020",6.63
"Honduras","Mixed Hydro Plants","Electricity Generation (GWh)","All","2020",-
"Honduras","Mixed Hydro Plants","Electricity Generation (GWh)","On-grid","2020",-
"Honduras","Mixed Hydro Plants","Electricity Generation (GWh)","Off-grid","2020",-
"Honduras","Mixed Hydro Plants","Electricity Installed Capacity (MW)","All","2020",-
"Honduras","Mixed Hydro Plants","Electricity Installed Capacity (MW)","On-grid","2020",-
"Honduras","Mixed Hydro Plants","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Honduras","Marine energy","Electricity Generation (GWh)","All","2020",-
"Honduras","Marine energy","Electricity Generation (GWh)","On-grid","2020",-
"Honduras","Marine energy","Electricity Generation (GWh)","Off-grid","2020",-
"Honduras","Marine energy","Electricity Installed Capacity (MW)","All","2020",-
"Honduras","Marine energy","Electricity Installed Capacity (MW)","On-grid","2020",-
"Honduras","Marine energy","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Honduras","Solid biofuels","Electricity Generation (GWh)","All","2020",707.62
"Honduras","Solid biofuels","Electricity Generation (GWh)","On-grid","2020",707.62
"Honduras","Solid biofuels","Electricity Generation (GWh)","Off-grid","2020",-
"Honduras","Solid biofuels","Electricity Installed Capacity (MW)","All","2020",221.07
"Honduras","Solid biofuels","Electricity Installed Capacity (MW)","On-grid","2020",217.57
"Honduras","Solid biofuels","Electricity Installed Capacity (MW)","Off-grid","2020",3.50
"Honduras","Renewable municipal waste","Electricity Generation (GWh)","All","2020",-
"Honduras","Renewable municipal waste","Electricity Generation (GWh)","On-grid","2020",-
"Honduras","Renewable municipal waste","Electricity Generation (GWh)","Off-grid","2020",-
"Honduras","Renewable municipal waste","Electricity Installed Capacity (MW)","All","2020",-
"Honduras","Renewable municipal waste","Electricity Installed Capacity (MW)","On-grid","2020",-
"Honduras","Renewable municipal waste","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Honduras","Liquid biofuels","Electricity Generation (GWh)","All","2020",-
"Honduras","Liquid biofuels","Electricity Generation (GWh)","On-grid","2020",-
"Honduras","Liquid biofuels","Electricity Generation (GWh)","Off-grid","2020",-
"Honduras","Liquid biofuels","Electricity Installed Capacity (MW)","All","2020",-
"Honduras","Liquid biofuels","Electricity Installed Capacity (MW)","On-grid","2020",-
"Honduras","Liquid biofuels","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Honduras","Biogas","Electricity Generation (GWh)","All","2020",3.34
"Honduras","Biogas","Electricity Generation (GWh)","On-grid","2020",3.30
"Honduras","Biogas","Electricity Generation (GWh)","Off-grid","2020",0.04
"Honduras","Biogas","Electricity Installed Capacity (MW)","All","2020",3.78
"Honduras","Biogas","Electricity Installed Capacity (MW)","On-grid","2020",3.77
"Honduras","Biogas","Electricity Installed Capacity (MW)","Off-grid","2020",0.01
"Honduras","Geothermal energy","Electricity Generation (GWh)","All","2020",306.99
"Honduras","Geothermal energy","Electricity Generation (GWh)","On-grid","2020",306.99
"Honduras","Geothermal energy","Electricity Generation (GWh)","Off-grid","2020",-
"Honduras","Geothermal energy","Electricity Installed Capacity (MW)","All","2020",39.00
"Honduras","Geothermal energy","Electricity Installed Capacity (MW)","On-grid","2020",39.00
"Honduras","Geothermal energy","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Honduras","Total Non-Renewable","Electricity Generation (GWh)","All","2020",4461.15
"Honduras","Total Non-Renewable","Electricity Generation (GWh)","On-grid","2020",4347.25
"Honduras","Total Non-Renewable","Electricity Generation (GWh)","Off-grid","2020",113.90
"Honduras","Total Non-Renewable","Electricity Installed Capacity (MW)","All","2020",1024.90
"Honduras","Total Non-Renewable","Electricity Installed Capacity (MW)","On-grid","2020",980.90
"Honduras","Total Non-Renewable","Electricity Installed Capacity (MW)","Off-grid","2020",44.00
"Honduras","Pumped storage","Electricity Generation (GWh)","All","2020",9.90
"Honduras","Pumped storage","Electricity Generation (GWh)","On-grid","2020",9.90
"Honduras","Pumped storage","Electricity Generation (GWh)","Off-grid","2020",-
"Honduras","Pumped storage","Electricity Installed Capacity (MW)","All","2020",6.00
"Honduras","Pumped storage","Electricity Installed Capacity (MW)","On-grid","2020",6.00
"Honduras","Pumped storage","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Honduras","Coal and peat","Electricity Generation (GWh)","All","2020",-
"Honduras","Coal and peat","Electricity Generation (GWh)","On-grid","2020",-
"Honduras","Coal and peat","Electricity Generation (GWh)","Off-grid","2020",-
"Honduras","Coal and peat","Electricity Installed Capacity (MW)","All","2020",-
"Honduras","Coal and peat","Electricity Installed Capacity (MW)","On-grid","2020",-
"Honduras","Coal and peat","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Honduras","Oil","Electricity Generation (GWh)","All","2020",4451.25
"Honduras","Oil","Electricity Generation (GWh)","On-grid","2020",4337.34
"Honduras","Oil","Electricity Generation (GWh)","Off-grid","2020",113.90
"Honduras","Oil","Electricity Installed Capacity (MW)","All","2020",1018.90
"Honduras","Oil","Electricity Installed Capacity (MW)","On-grid","2020",974.90
"Honduras","Oil","Electricity Installed Capacity (MW)","Off-grid","2020",44.00
"Honduras","Natural gas","Electricity Generation (GWh)","All","2020",-
"Honduras","Natural gas","Electricity Generation (GWh)","On-grid","2020",-
"Honduras","Natural gas","Electricity Generation (GWh)","Off-grid","2020",-
"Honduras","Natural gas","Electricity Installed Capacity (MW)","All","2020",-
"Honduras","Natural gas","Electricity Installed Capacity (MW)","On-grid","2020",-
"Honduras","Natural gas","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Honduras","Fossil fuels n.e.s.","Electricity Generation (GWh)","All","2020",-
"Honduras","Fossil fuels n.e.s.","Electricity Generation (GWh)","On-grid","2020",-
"Honduras","Fossil fuels n.e.s.","Electricity Generation (GWh)","Off-grid","2020",-
"Honduras","Fossil fuels n.e.s.","Electricity Installed Capacity (MW)","All","2020",-
"Honduras","Fossil fuels n.e.s.","Electricity Installed Capacity (MW)","On-grid","2020",-
"Honduras","Fossil fuels n.e.s.","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Honduras","Nuclear","Electricity Generation (GWh)","All","2020",-
"Honduras","Nuclear","Electricity Generation (GWh)","On-grid","2020",-
"Honduras","Nuclear","Electricity Generation (GWh)","Off-grid","2020",-
"Honduras","Nuclear","Electricity Installed Capacity (MW)","All","2020",-
"Honduras","Nuclear","Electricity Installed Capacity (MW)","On-grid","2020",-
"Honduras","Nuclear","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Honduras","Other non-renewable energy","Electricity Generation (GWh)","All","2020",-
"Honduras","Other non-renewable energy","Electricity Generation (GWh)","On-grid","2020",-
"Honduras","Other non-renewable energy","Electricity Generation (GWh)","Off-grid","2020",-
"Honduras","Other non-renewable energy","Electricity Installed Capacity (MW)","All","2020",-
"Honduras","Other non-renewable energy","Electricity Installed Capacity (MW)","On-grid","2020",-
"Honduras","Other non-renewable energy","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Hungary","Total Renewable","Electricity Generation (GWh)","All","2020",5529.00
"Hungary","Total Renewable","Electricity Generation (GWh)","On-grid","2020",5529.00
"Hungary","Total Renewable","Electricity Generation (GWh)","Off-grid","2020",-
"Hungary","Total Renewable","Electricity Installed Capacity (MW)","All","2020",3024.00
"Hungary","Total Renewable","Electricity Installed Capacity (MW)","On-grid","2020",3024.00
"Hungary","Total Renewable","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Hungary","Solar photovoltaic","Electricity Generation (GWh)","All","2020",2459.00
"Hungary","Solar photovoltaic","Electricity Generation (GWh)","On-grid","2020",2459.00
"Hungary","Solar photovoltaic","Electricity Generation (GWh)","Off-grid","2020",-
"Hungary","Solar photovoltaic","Electricity Installed Capacity (MW)","All","2020",2131.00
"Hungary","Solar photovoltaic","Electricity Installed Capacity (MW)","On-grid","2020",2131.00
"Hungary","Solar photovoltaic","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Hungary","Solar thermal energy","Electricity Generation (GWh)","All","2020",-
"Hungary","Solar thermal energy","Electricity Generation (GWh)","On-grid","2020",-
"Hungary","Solar thermal energy","Electricity Generation (GWh)","Off-grid","2020",-
"Hungary","Solar thermal energy","Electricity Installed Capacity (MW)","All","2020",-
"Hungary","Solar thermal energy","Electricity Installed Capacity (MW)","On-grid","2020",-
"Hungary","Solar thermal energy","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Hungary","Onshore wind energy","Electricity Generation (GWh)","All","2020",655.00
"Hungary","Onshore wind energy","Electricity Generation (GWh)","On-grid","2020",655.00
"Hungary","Onshore wind energy","Electricity Generation (GWh)","Off-grid","2020",-
"Hungary","Onshore wind energy","Electricity Installed Capacity (MW)","All","2020",323.00
"Hungary","Onshore wind energy","Electricity Installed Capacity (MW)","On-grid","2020",323.00
"Hungary","Onshore wind energy","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Hungary","Offshore wind energy","Electricity Generation (GWh)","All","2020",-
"Hungary","Offshore wind energy","Electricity Generation (GWh)","On-grid","2020",-
"Hungary","Offshore wind energy","Electricity Generation (GWh)","Off-grid","2020",-
"Hungary","Offshore wind energy","Electricity Installed Capacity (MW)","All","2020",-
"Hungary","Offshore wind energy","Electricity Installed Capacity (MW)","On-grid","2020",-
"Hungary","Offshore wind energy","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Hungary","Renewable hydropower","Electricity Generation (GWh)","All","2020",244.00
"Hungary","Renewable hydropower","Electricity Generation (GWh)","On-grid","2020",244.00
"Hungary","Renewable hydropower","Electricity Generation (GWh)","Off-grid","2020",-
"Hungary","Renewable hydropower","Electricity Installed Capacity (MW)","All","2020",58.00
"Hungary","Renewable hydropower","Electricity Installed Capacity (MW)","On-grid","2020",58.00
"Hungary","Renewable hydropower","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Hungary","Mixed Hydro Plants","Electricity Generation (GWh)","All","2020",-
"Hungary","Mixed Hydro Plants","Electricity Generation (GWh)","On-grid","2020",-
"Hungary","Mixed Hydro Plants","Electricity Generation (GWh)","Off-grid","2020",-
"Hungary","Mixed Hydro Plants","Electricity Installed Capacity (MW)","All","2020",-
"Hungary","Mixed Hydro Plants","Electricity Installed Capacity (MW)","On-grid","2020",-
"Hungary","Mixed Hydro Plants","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Hungary","Marine energy","Electricity Generation (GWh)","All","2020",-
"Hungary","Marine energy","Electricity Generation (GWh)","On-grid","2020",-
"Hungary","Marine energy","Electricity Generation (GWh)","Off-grid","2020",-
"Hungary","Marine energy","Electricity Installed Capacity (MW)","All","2020",-
"Hungary","Marine energy","Electricity Installed Capacity (MW)","On-grid","2020",-
"Hungary","Marine energy","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Hungary","Solid biofuels","Electricity Generation (GWh)","All","2020",1664.00
"Hungary","Solid biofuels","Electricity Generation (GWh)","On-grid","2020",1664.00
"Hungary","Solid biofuels","Electricity Generation (GWh)","Off-grid","2020",-
"Hungary","Solid biofuels","Electricity Installed Capacity (MW)","All","2020",397.00
"Hungary","Solid biofuels","Electricity Installed Capacity (MW)","On-grid","2020",397.00
"Hungary","Solid biofuels","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Hungary","Renewable municipal waste","Electricity Generation (GWh)","All","2020",167.00
"Hungary","Renewable municipal waste","Electricity Generation (GWh)","On-grid","2020",167.00
"Hungary","Renewable municipal waste","Electricity Generation (GWh)","Off-grid","2020",-
"Hungary","Renewable municipal waste","Electricity Installed Capacity (MW)","All","2020",27.00
"Hungary","Renewable municipal waste","Electricity Installed Capacity (MW)","On-grid","2020",27.00
"Hungary","Renewable municipal waste","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Hungary","Liquid biofuels","Electricity Generation (GWh)","All","2020",-
"Hungary","Liquid biofuels","Electricity Generation (GWh)","On-grid","2020",-
"Hungary","Liquid biofuels","Electricity Generation (GWh)","Off-grid","2020",-
"Hungary","Liquid biofuels","Electricity Installed Capacity (MW)","All","2020",-
"Hungary","Liquid biofuels","Electricity Installed Capacity (MW)","On-grid","2020",-
"Hungary","Liquid biofuels","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Hungary","Biogas","Electricity Generation (GWh)","All","2020",324.00
"Hungary","Biogas","Electricity Generation (GWh)","On-grid","2020",324.00
"Hungary","Biogas","Electricity Generation (GWh)","Off-grid","2020",-
"Hungary","Biogas","Electricity Installed Capacity (MW)","All","2020",85.00
"Hungary","Biogas","Electricity Installed Capacity (MW)","On-grid","2020",85.00
"Hungary","Biogas","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Hungary","Geothermal energy","Electricity Generation (GWh)","All","2020",16.00
"Hungary","Geothermal energy","Electricity Generation (GWh)","On-grid","2020",16.00
"Hungary","Geothermal energy","Electricity Generation (GWh)","Off-grid","2020",-
"Hungary","Geothermal energy","Electricity Installed Capacity (MW)","All","2020",3.00
